Id,Prediction
1247,0.007240897198723631
1248,0.14607999399896518
1249,0.008240296540801037
1250,0.11054848415217951
1251,0.00269699056031116
1252,0.12908735048376124
1253,0.4056518491861714
1254,0.014643911376765923
1255,0.02796432878922348
1256,0.20546283131023702
1257,0.13709933104893307
1258,0.04345639295931155
1259,0.31164419722836134
1260,0.022801714048392523
1261,0.03428937866264437
1262,0.10837665555703463
1263,0.013140407136788622
1264,0.0038505860457116793
1265,0.005845635488458461
1266,0.15758329350333783
1267,0.018372263208239058
1268,0.008901006587271882
1269,0.03454056832197715
1270,0.0064476982103733515
1271,0.10899586248138753
1272,0.067155322922872
1273,0.040537479548523374
1274,0.25969272616911915
1275,0.10422331227020319
1276,0.0045612782491066765
1277,0.006736855366671017
1278,0.022800751389200354
1279,0.1513359232318275
1280,0.004662406122863824
1281,0.014928377914688684
1282,0.027775998769094555
1283,0.03526112680340903
1284,0.0032221995460622326
1285,0.04777354290799715
1286,0.035635144438492354
1287,0.09608389247995489
1288,0.0015361960591849736
1289,0.012208552938381939
1290,0.014474112246149622
1291,0.010556970809495678
1292,0.009266496456511671
1293,0.010759422954099901
1294,0.03090430043367578
1295,0.3226240458884889
1296,0.01748059704226319
1297,0.05227852195419791
1298,0.01504795797102967
1299,0.16779825092516867
1300,0.043702203106973134
1301,0.11573674333986561
1302,0.07098500794680855
1303,0.12665281839562342
1304,0.04105960977926615
1305,0.18403699203130988
1306,0.0447527205419893
1307,0.004454159644188214
1308,0.03214955608047169
1309,0.12233844112978426
1310,0.0659368094085496
1311,0.028464645439154897
1312,0.03430136659433581
1313,0.005200557872690005
1314,0.2142683632084461
1315,0.07052923505654046
1316,0.017228348652882815
1317,0.01023316167485303
1318,0.04028169290177727
1319,0.03898907575039305
1320,0.08871131341534788
1321,0.17749960098975612
1322,0.051730548491391394
1323,0.32979507912118555
1324,0.015234684114747894
1325,0.04881717175982198
1326,0.005722354971384868
1327,0.24894377957729205
1328,0.18767757437668944
1329,0.08939179146375245
1330,0.023476357330544703
1331,0.0370428275574911
1332,0.035332009718391906
1333,0.006191123636602486
1334,0.05948818548292862
1335,0.48525427279026556
1336,0.3927284402805924
1337,0.011253474881689055
1338,0.02448296207432473
1339,0.005631388973302898
1340,0.525272004207759
1341,0.09360734754221584
1342,0.2173549143362475
1343,0.0411224271451549
1344,0.30568982346515433
1345,0.027754903388009372
1346,0.025767674747810547
1347,0.05877327339449542
1348,0.024306033445535963
1349,0.02089006866691353
1350,0.004515053038096233
1351,0.010138683183429332
1352,0.14225133575903656
1353,0.038603410267849574
1354,0.027624446868351686
1355,0.08677388792199038
1356,0.15148147818754346
1357,0.01721066360068022
1358,0.02308239368927571
1359,0.02700846033827315
1360,0.2960701218220292
1361,0.012049787795429173
1362,0.04433775742988131
1363,0.03804906688020079
1364,0.02692970893384284
1365,0.05948204563997597
